LASTUPDATEDATE,BUILDINGNAMEID,ENGLISHBUILDINGNAME,CHINESEBUILDINGNAME,NAMESTATUS,ST_CODE
2023/09/03 00:00:00,"1101366846",Park Island Block 6,珀麗灣第六座,E,"78376"
2023/09/03 00:00:00,"1101367827",Tierra Verde Tower 3A,盈翠半島第三Ａ座,E,"78360"
2023/09/03 00:00:00,"1101366634",Rhine Garden Block 3,海韻花園第３座,E,"76364"
2023/09/03 00:00:00,"1101366611",Park Island Block 1,珀麗灣第一座,E,"78376"
2023/09/03 00:00:00,"1101366515",Rhine Garden Block 3,海韻花園第３座,E,"76364"
2023/09/03 00:00:00,"1101367716",Ma Wan Substation,馬灣變電站,E,
2023/09/03 00:00:00,"1101367882",Yue Fung Industrial Building,裕豐工業大廈,E,"74576"
2023/09/03 00:00:00,"1101366637",Park Island Pier,珀麗灣碼頭,E,"74544"
2023/09/03 00:00:00,"1101368298",Kweilin House,桂林樓,E,"75398"
2023/09/03 00:00:00,"1101368010",Rhine Garden Block 2,海韻花園第２座,E,"76364"
2023/09/03 00:00:00,"1101366845",Park Island Block 2,珀麗灣第二座,E,"78376"
2023/09/03 00:00:00,"1101366359",Tung Wan Tsai Sewage Pumping House,東灣仔污水泵房,E,
2023/09/03 00:00:00,"1101366594",Ching Yeung House,青楊樓,E,"75574"
2023/09/03 00:00:00,"1101366334",Tivoli Garden Block 2,宏福花園第二座,E,"76147"
2023/09/03 00:00:00,"1101368522",Park Island Block 11,珀麗灣第十一座,E,"78376"
2023/09/03 00:00:00,"1101366753",Rhine Garden Block 5,海韻花園第５座,E,"76364"
2023/09/03 00:00:00,"1101366434",Kwangchow House,廣州樓,E,"75398"
2023/09/03 00:00:00,"1101367940",Park Island Block 10,珀麗灣第十座,E,"78376"
2023/09/03 00:00:00,"1101365699",Villa Esplanada Block 10,灝景灣第十座,E,"76795"
2023/09/03 00:00:00,"1101366465",The Garden Co. Ltd,嘉頓有限公司,E,
2023/09/03 00:00:00,"1101365756",Villa Esplanada Block 9,灝景灣第九座,E,"76795"
2023/09/03 00:00:00,"1101365735",Hangchow House,杭州樓,E,"75398"
2023/09/03 00:00:00,"1101368299",Kunming House,昆明樓,E,"75398"
2023/09/03 00:00:00,"1101365776",Mayfair Gardens Block 9,美景花園第九座,E,"75575"
2023/09/03 00:00:00,"1101368401",Park Island Block 27,珀麗灣第二十七座,E,"78376"
2023/09/03 00:00:00,"1101368242",Park Island Block 13,珀麗灣第十三座,E,"78376"
2023/09/03 00:00:00,"1101367717",Creative Kindergarten,啓思幼稚園,E,"78376"
2023/09/03 00:00:00,"1101366635",Bellagio Tower 5,碧堤半島第五座,E,"78771"
2023/09/03 00:00:00,"1101366751",Rhine Garden Block 4,海韻花園第４座,E,"76364"
2023/09/03 00:00:00,"1101368132",Kam Fung Garden Block 2,錦豐園第２座,E,"75407"
2023/09/03 00:00:00,"1101366550",Greenfield Garden Block 6,翠怡花園第六座,E,"75573"
2023/09/03 00:00:00,"1101366435",Kam Fung Garden Block 1,錦豐園第１座,E,"75407"
2023/09/03 00:00:00,"1101366541",Bellagio Mall,碧堤坊,E,"78771"
2023/09/03 00:00:00,"1101368011",Bellagio Tower 6,碧堤半島第六座,E,"78771"
2023/09/03 00:00:00,"1101368047",Father Cucchiara Memorial School,郭怡雅神父紀念學校,E,"70849"
2023/09/03 00:00:00,"1101366636",Bellagio Tower 3,碧堤半島第三座,E,"78771"
2023/09/03 00:00:00,"1101368131",Tierra Verde Tower 12,盈翠半島第十二座,E,"78360"
2023/09/03 00:00:00,"1101367994",Kweilin House,桂林樓,E,"75398"
2023/09/03 00:00:00,"1101366623",Kwangchow House,廣州樓,E,"75398"
2023/09/03 00:00:00,"1101368041",Park Island Block 28,珀麗灣第二十八座,E,"78376"
2023/09/03 00:00:00,"1101366596",Tierra Verde Tower 2,盈翠半島第二座,E,"78360"
2023/09/03 00:00:00,"1101366408",Sham Tseng Fire Station Cum Ambulance Depot,深井消防局暨救護站,E,
2023/09/03 00:00:00,"1101366622",Serene Garden Block 2,海悅花園第二座,E,"75571"
2023/09/03 00:00:00,"1101368066",Park Island Block 8,珀麗灣第八座,E,"78376"
2023/09/03 00:00:00,"1101366492",Tsuen Wan West Ultra High Level Fresh Water Pumping Station,荃灣西超高食水抽水站,E,
2023/09/03 00:00:00,"1101366774",Ocean Pointe Tower 2,縉皇居第二座,E,"76644"
2023/09/03 00:00:00,"1101367975",Serene Garden Block 1,海悅花園第一座,E,"75571"
2023/09/03 00:00:00,"1101367725",Taiyuan House,太原樓,E,"75398"
2023/09/03 00:00:00,"1101368174",Mayfair Gardens Block 5,美景花園第五座,E,"75575"
2023/09/03 00:00:00,"1101366624",Greenfield Garden Block 3,翠怡花園第三座,E,"75573"
2023/09/03 00:00:00,"1101368377",Bellagio Tower 7,碧堤半島第七座,E,"78771"
2023/09/03 00:00:00,"1101366754",The Garden Co. Ltd,嘉頓有限公司,E,
2023/09/03 00:00:00,"1101366880",Park Island Block 3,珀麗灣第三座,E,"78376"
2023/09/03 00:00:00,"1101368215",Ma Wan Sub-control Centre,馬灣分區控制中心,E,
2023/09/03 00:00:00,"1101366409",Rhine Terrace,海韻臺,E,
2023/09/03 00:00:00,"1101366525",Tientsin House,天津樓,E,"75398"
2023/09/03 00:00:00,"1101367726",Hong Kong Family Welfare Society,香港家庭福利會,E,
2023/09/03 00:00:00,"1101368292",Park Island Block 29,珀麗灣第二十九座,E,"78376"
2023/09/03 00:00:00,"1101368071",Tivoli Garden Block 1,宏福花園第一座,E,"76147"
2023/09/03 00:00:00,"1101368521",Park Island Block 12,珀麗灣第十二座,E,"78376"
2023/09/03 00:00:00,"1101366881",Park Island Block 5,珀麗灣第五座,E,"78376"
2023/09/03 00:00:00,"1101366427",Garden Bakery 'B' Substation,嘉頓麵包‵Ｂ‵變電站,E,
2023/09/03 00:00:00,"1101368126",Rhine Garden Block 2,海韻花園第２座,E,"76364"
2023/09/03 00:00:00,"1101366844",Rhine Garden Block 4,海韻花園第４座,E,"76364"
2023/09/03 00:00:00,"1101367920",Villa Esplanada Block 11,灝景灣第十一座,E,"76795"
2023/09/03 00:00:00,"1101368102",Kwai Tsing Police District Headquarters and Tsing Yi Police Station,葵青警區總部暨青衣分區警署,E,
2023/09/03 00:00:00,"1101366689",Kwangchow House,廣州樓,E,"75398"
2023/09/03 00:00:00,"1101368173",Tierra Verde Tower 3,盈翠半島第三座,E,"78360"
2023/09/03 00:00:00,"1101366362",Greenfield Garden Block 4,翠怡花園第四座,E,"75573"
2023/09/03 00:00:00,"1101366773",Ocean Pointe Tower 1,縉皇居第一座,E,"76644"
2023/09/03 00:00:00,"1101368070",Kweilin House,桂林樓,E,"75398"
2023/09/03 00:00:00,"1101366664",Tsing Yi Fire Station,青衣消防局,E,
2023/09/03 00:00:00,"1101366612",Park Island Block 7,珀麗灣第七座,E,"78376"
2023/09/03 00:00:00,"1101368094",Park Island Block 9,珀麗灣第九座,E,"78376"
2023/09/03 00:00:00,"1101366847",Rhine Garden Block 5,海韻花園第５座,E,"76364"
2023/09/03 00:00:00,"1101365757",Tsing Yi Police Married Quarters Block A,青衣已婚警察宿舍Ａ座,E,"78351"
2023/09/03 00:00:00,"1101366563",Sham Tseng Substation,深井變電站,E,
2023/09/03 00:00:00,"1101366819",Bellagio Tower 2,碧堤半島第二座,E,"78771"
2023/09/03 00:00:00,"1101366752",Blue Blue Club,藍色會所,E,"78376"
2023/09/03 00:00:00,"1101367976",Kweilin House,桂林樓,E,"75398"
2023/09/03 00:00:00,"1101367948",Nanning House,南寧樓,E,"75398"
2023/09/03 00:00:00,"1101366464",Ocean Pointe Tower 3,縉皇居第三座,E,"76644"
2023/09/03 00:00:00,"1101367687",Lindo Green Block A,,O,"76394"
2023/09/03 00:00:00,"1101367666",Lido Beach Shed 7,,E,
2023/09/03 00:00:00,"1101366107",Vistacove 6,御海峰第６座,E,"76205"
2023/09/03 00:00:00,"1101368003",Hong Kong Garden Block 26,豪景花園第２６座,O,"75233"
2023/09/03 00:00:00,"1101367535",Lido Beach Shed 8,,E,
2023/09/03 00:00:00,"1101368315",Golden Villa Block D,黃金花園Ｄ座,E,"76680"
2023/09/03 00:00:00,"1101368265",Airport Exhibition Ctr Substation,機場展覽中心變電站,E,"74558"
2023/09/03 00:00:00,"1101366026",Vistacove 19,御海峰第１９座,E,"76205"
2023/09/03 00:00:00,"1101367385",Villamar,清溪別墅,E,
2023/09/03 00:00:00,"1101367896",Hong Kong Garden Block 27,豪景花園第２７座,O,"75233"
2023/09/03 00:00:00,"1101366307",Vistacove 10,御海峰第１０座,E,"76205"
2023/09/03 00:00:00,"1101366057",Vistacove 9,御海峰第９座,E,"76205"
2023/09/03 00:00:00,"1101368339",Vista Del Mar 4,,E,"75234"
2023/09/03 00:00:00,"1101367591",Ting Kau Substation,汀九變電站,E,
2023/09/03 00:00:00,"1101367386",Edinburgh Villa,桂盧,E,
2023/09/03 00:00:00,"1101367799",Cathine & Sam's Hut,沃雲苑,E,
2023/09/03 00:00:00,"1101365925",Vistacove 8,御海峰第８座,E,"76205"
2023/09/03 00:00:00,"1101367590",Lindo Green Block B,,E,"76394"
2023/09/03 00:00:00,"1101367667",Refuse Conveyance System Substation (Lido Beach),垃圾處理系統變電站（麗都灣）,E,
2023/09/03 00:00:00,"1101366231",Vistacove 17,御海峰第１７座,E,"76205"
2023/09/03 00:00:00,"1101367357",Casam Beach Shed 5,,E,
2023/09/03 00:00:00,"1101367876",Genial,怡庭,E,"79221"
2023/09/03 00:00:00,"1101368165",Hoi Mei Wan Shed 4,,E,
2023/09/03 00:00:00,"1101368431",Hoi Mei Wan Shed 1,,E,
2023/09/03 00:00:00,"1101368402",Hoi Mei Wan Shed 6,,E,
2023/09/03 00:00:00,"1101367307",Vista Del Mar House 2-3,觀海別墅第２－３座,E,"75234"
2023/09/03 00:00:00,"1101366125",Vistacove 15,御海峰第１５座,E,"76205"
2023/09/03 00:00:00,"1101366661",Golden Villa Block A,黃金花園Ａ座,E,"76680"
2023/09/03 00:00:00,"1101367334",Riviera Apartment,麗海別墅,E,
2023/09/03 00:00:00,"1101367308",Casam Beach Shed 4,,E,
2023/09/03 00:00:00,"1101367718",,飛龍台,E,
2023/09/03 00:00:00,"1101366145",Vistacove 7,御海峰第７座,E,"76205"
2023/09/03 00:00:00,"1101367686",Lido Beach Shed 4,,E,
2023/09/03 00:00:00,"1101367309",Casam Beach Shed 2,,E,
2023/09/03 00:00:00,"1101366542",Golden Villa Block B,黃金花園Ｂ座,E,"76680"
2023/09/03 00:00:00,"1101368357",Vista Del Mar 5-6,,E,"75234"
2023/09/03 00:00:00,"1101366286",Vistacove 5,御海峰第５座,E,"76205"
2023/09/03 00:00:00,"1101367508",Lido Beach Public Toilet,麗都灣公廁,E,
2023/09/03 00:00:00,"1101367384",Vista Del Mar,觀海別墅銘園,O,"75234"
2023/09/03 00:00:00,"1101367715",Courser,駿庭,E,"79221"
2023/09/03 00:00:00,"1101367913",Peony Heights,牡丹閣,O,"79221"
2023/09/03 00:00:00,"1101366424",Vistacove 1,御海峰第１座,E,"76205"
2023/09/03 00:00:00,"1101365951",Vistacove 18,御海峰第１８座,E,"76205"
2023/09/03 00:00:00,"1101367592",,芳苑,E,
2023/09/03 00:00:00,"1101368317",Hoi Mei Wan Shed 3,,E,
2023/09/03 00:00:00,"1101367509",Ting Kau Substation,汀九變壓房,O,
2023/09/03 00:00:00,"1101368184",Airport Core Programme Exhibition Centre,機場核心計劃展覽中心,E,"74558"
2023/09/03 00:00:00,"1101367714",Choi Yuen Tsuen Village Supply Pump House,菜園村鄉村食水泵房,E,
2023/09/03 00:00:00,"1101367800",Vodana Court,淨明閣,E,
2023/09/03 00:00:00,"1101367536",Lindo Green Lam's,林苑,E,"76394"
2023/09/03 00:00:00,"1101367765",Hong Kong Garden Block 19,豪景花園第１９座,O,"79221"
2023/09/03 00:00:00,"1101367458",Casam Sewage Pumping Station,更生灣污水泵房,E,
2023/09/03 00:00:00,"1101367961",Unicorn Heights,麒麟閣,E,"75233"
2023/09/03 00:00:00,"1101366204",Vistacove 16,御海峰第１６座,E,"76205"
2023/09/03 00:00:00,"1101367844",Hong Kong Garden Block 20,豪景花園第２０座,O,"79221"
2023/09/03 00:00:00,"1101366288",Vistacove 3,御海峰第３座,E,"76205"
2023/09/03 00:00:00,"1101368183",Pink Villa,紅樓,E,
2023/09/03 00:00:00,"1101367712",Palace,帝庭,E,"79221"
2023/09/03 00:00:00,"1101367898",Nelly Heights,麗人閣,O,"79221"
2023/09/03 00:00:00,"1101367874",Hong Kong Garden Block 21,豪景花園第２１座,O,"79221"
2023/09/03 00:00:00,"1101367564",,智健冬泳會,E,
2023/09/03 00:00:00,"1101367642",Sea Cliff Lodge,海怡居,E,
2023/09/03 00:00:00,"1101368459",Vista Del Mar,觀海別墅景麗樓,O,"75234"
2023/09/03 00:00:00,"1101367618",Royal View Hotel,帝景酒店,E,
2023/09/03 00:00:00,"1101368164",Golden Villa Block F,黃金花園Ｆ座,E,"76680"
2023/09/03 00:00:00,"1101366328",Vistacove 2,御海峰第２座,E,"76205"
2023/09/03 00:00:00,"1101366589",Sham Tseng Sewage Treatment Works,深井污水處理廠,E,
2023/09/03 00:00:00,"1101367413",Vista Del Mar 1,,E,"75234"
2023/09/03 00:00:00,"1101366483",Vistacove 11,御海峰第１１座,E,"76205"
2023/09/03 00:00:00,"1101366108",Vistacove 12,御海峰第１２座,E,"76205"
2023/09/03 00:00:00,"1101366662",Golden Villa Block C,黃金花園Ｃ座,E,"76680"
2023/09/03 00:00:00,"1101367875",Hong Kong Garden Block 28,豪景花園第２８座,O,"75233"
2023/09/03 00:00:00,"1101367459",11.5 Miles Refuse Collection Point,十一米半垃圾收集站,E,
2023/09/03 00:00:00,"1101368524",Ma Wan Marine Traffic Control Station,海事處馬灣交通控制站,E,
2023/09/03 00:00:00,"1101367822",Orchid Heights,芝蘭閣,O,"79221"
2023/09/03 00:00:00,"1101368316",Golden Villa Block E,黃金花園Ｅ座,E,"76680"
2023/09/03 00:00:00,"1101368403",Vista Del Mar 8-9,,E,"75234"
2023/09/03 00:00:00,"1101368404",Vista Del Mar House 7,觀海別墅第７座,E,"75234"
2023/09/03 00:00:00,"1101366332",Hong Kong Garden Carpark C,豪景花園停車場Ｃ,E,"75233"
2024/01/02 00:00:00,"1101366110",Royal Dragon Villa Block 2,,E,"76356"
2023/09/03 00:00:00,"1101366487",,謙廬,E,
2023/09/03 00:00:00,"1101366109",Hong Kong Garden Block 23,豪景花園第２３座,O,"75233"
2023/09/03 00:00:00,"1101366208",Ting Kau Shed 1,,E,
2023/09/03 00:00:00,"1101366489",Approach Beach Shed 43,,E,
2023/09/03 00:00:00,"1101366410",Lan Kwa Villa,蘭桂別墅,E,
2023/09/03 00:00:00,"1101365926",Royal Dragon Villa Block 7,,E,"76356"
2023/09/03 00:00:00,"1101366360",Villa Cote D'azur,汀九南岸寄廬,E,
2024/03/28 00:00:00,"1101366207",Block 9,,E,"76356"
2023/09/03 00:00:00,"1101367771",Approach Beach Shed 18,,E,
2023/09/03 00:00:00,"1101366581",Fontana Heights,富儷閣,E,"75233"
2023/09/03 00:00:00,"1101366650",Hong Kong Garden Carpark B,豪景花園停車場Ｂ,E,"75233"
2023/09/03 00:00:00,"1101366028",La Casetta Uno,蘆江小憩,O,
2023/09/03 00:00:00,"1101367931",Savoy Heights,夏蕙閣,E,"75233"
2023/09/03 00:00:00,"1101366233",Pine House,松屋別墅,E,
2024/01/02 00:00:00,"1101366289",Royal Dragon Villa Block 3,,E,"76356"
2023/09/03 00:00:00,"1101366112",Ming Villa,明苑小築,E,
2023/09/03 00:00:00,"1101366059",Royal Dragon Villa Block 8,,E,"76356"
2024/01/02 00:00:00,"1101366206",Royal Dragon Villa Block 4,,E,"76356"
2023/09/03 00:00:00,"1101366376",Hong Kong Garden Block 15 Block E,豪景花園第十五座Ｅ座,O,"75233"
2023/09/03 00:00:00,"1101367720",Approach Beach Shed 20,,E,
2023/09/03 00:00:00,"1101367879",Approach Beach Shed 26,,E,
2023/09/03 00:00:00,"1101368057",Hong Kong Garden Block 17,豪景花園第１７座,O,"75233"
2023/09/03 00:00:00,"1101367987",Manhattan Heights,文禧閣,E,"75233"
2023/09/03 00:00:00,"1101366290",Villa Mecmar,海廬,E,
2023/09/03 00:00:00,"1101366172",Hong Kong Garden Block 15 Block A,豪景花園第十五座Ａ座,O,"75233"
2023/09/03 00:00:00,"1101366291",Villa De Ng,,E,
2023/09/03 00:00:00,"1101367986",Hong Kong Garden Block 25,豪景花園第２５座,O,"75233"
2023/09/03 00:00:00,"1101366460",Hong Kong Garden Yale Villa Block C,豪景花園依麗小築Ｃ座,E,"75233"
2023/09/03 00:00:00,"1101367824",The Wonderland,家和園,E,
2023/09/03 00:00:00,"1101367565",Approach Beach Shed 39,,E,
2023/09/03 00:00:00,"1101367916",Approach Beach Shed 29,,E,
2024/01/02 00:00:00,"1101365952",Royal Dragon Villa Block 1,,E,"76356"
2023/09/03 00:00:00,"1101366649",Hong Kong Garden Block 10,豪景花園第１０座,O,"75233"
2023/09/03 00:00:00,"1101365998",Royal Dragon Villa Block 6,,E,"76356"
2023/09/03 00:00:00,"1101366461",Grenville Heights,嘉蘭閣,E,"75233"
2023/09/03 00:00:00,"1101366632",Hong Kong Garden Block 13,豪景花園第１３座,O,"75233"
2023/09/03 00:00:00,"1101367962",Triumphant Heights,凱旋閣,E,"75233"
2023/09/03 00:00:00,"1101367768",Approach Beach Shed 25,,E,
2023/09/03 00:00:00,"1101366308",Hong Kong Garden Block 15 Block D,豪景花園第十五座Ｄ座,O,"75233"
2023/09/03 00:00:00,"1101366309",Hoover Heights,豪華閣,E,"75233"
2023/09/03 00:00:00,"1101366210",Rose Villa,玫瑰別墅,E,
2023/09/03 00:00:00,"1101366331",Hong Kong Garden Block 15 Block C,豪景花園第十五座Ｃ座,O,"75233"
2023/09/03 00:00:00,"1101366485",Hong Kong Garden Yale Villa Block D,豪景花園依麗小築Ｄ座,E,"75233"
2023/09/03 00:00:00,"1101367801",Approach Beach Shed 30,,E,
2023/09/03 00:00:00,"1101368033",Hong Kong Garden Block 18,豪景花園第１８座,O,"75233"
2023/09/03 00:00:00,"1101366232",Hong Kong Garden Yale Villa Block A,豪景花園依麗小築Ａ座,E,"75233"
2023/09/03 00:00:00,"1101366353",Hong Kong Garden Yale Villa Block B,豪景花園依麗小築Ｂ座,E,"75233"
2023/09/03 00:00:00,"1101367846",Approach Beach Shed 31,,E,
2023/09/03 00:00:00,"1101366174",Lantau Link Visitors Centre,青嶼幹線訪客中心,E,"73920"
2023/09/03 00:00:00,"1101366378",,怡園,E,
2023/09/03 00:00:00,"1101367971",Approach Beach Shed 41,,E,
2023/09/03 00:00:00,"1101366532",Jade Heights,翡翠閣,E,"75233"
2023/09/03 00:00:00,"1101367963",Lincoln Heights,林景閣,E,"75233"
2023/09/03 00:00:00,"1101366111",Anton Villa,雅信苑,E,
2023/09/03 00:00:00,"1101367917",Approach Beach Shed 27,,E,
2023/09/03 00:00:00,"1101366533",Hong Kong Garden Commercial Complex,豪景花園商場,E,"75233"
2023/09/03 00:00:00,"1101366507",Hong Kong Garden Block 14,豪景花園第１４座,O,"75233"
2023/09/03 00:00:00,"1101366209",The Haven,龍騰別墅,E,
2023/09/03 00:00:00,"1101368042",Approach Beach Shed 42,,E,
2023/09/03 00:00:00,"1101367919",Approach Beach Shed 17,,E,
2023/09/03 00:00:00,"1101366484",Kingston Heights,景峯閣,E,"75233"
2023/09/03 00:00:00,"1101365997",La Casetta,綠庭園,E,
2023/09/03 00:00:00,"1101366352",Queen's Heights,帝后閣,E,"75233"
2023/09/03 00:00:00,"1101367915",,淑園,E,
2023/09/03 00:00:00,"1101367878",Approach Beach Shed 32,,E,
2023/09/03 00:00:00,"1101367593",Approach Beach Shed 38,,E,
2023/09/03 00:00:00,"1101366559",Hong Kong Garden Block 15 Block F,豪景花園第十五座Ｆ座,O,"75233"
2023/09/03 00:00:00,"1101366205",Regent Heights,麗晶閣,E,"75233"
2023/09/03 00:00:00,"1101366354",Hong Kong Garden Block 12,豪景花園第１２座,O,"75233"
2023/09/03 00:00:00,"1101366029",Royal Dragon Villa Block 5,,E,"76356"
2023/09/03 00:00:00,"1101367930",Hong Kong Garden Block 24,豪景花園第２４座,O,"75233"
2023/09/03 00:00:00,"1101366459",Hong Kong Garden Block 16,豪景花園第１６座,O,"75233"
2023/09/03 00:00:00,"1101366330",Hong Kong Garden Block 15 Block B,豪景花園第十五座Ｂ座,O,"75233"
2023/09/03 00:00:00,"1101366425",Hong Kong Garden Yale Villa Block E,豪景花園依麗小築Ｅ座,E,"75233"
2023/09/03 00:00:00,"1101366674",Hong Kong Garden Block 11,豪景花園第１１座,O,"75233"
2023/09/03 00:00:00,"1101366058",,怡怡小築,E,
2023/09/03 00:00:00,"1101366267",Ting Kau Sewage Pumping Station,汀九污水泵房,E,
2023/09/03 00:00:00,"1101368113",Hong Kong Garden Carpark D,豪景花園停車場Ｄ,E,"75233"
2023/09/03 00:00:00,"1101366488",,森苑,E,
2023/09/03 00:00:00,"1101367719",Approach Beach Shed 23,,E,
2023/09/03 00:00:00,"1101366458",Hong Kong Garden Block 22,豪景花園第２２座,O,"75233"
2023/09/03 00:00:00,"1101367769",Approach Beach Shed 24,,E,
2023/09/03 00:00:00,"1101367899",Approach Beach Shed 22,,E,
2023/09/03 00:00:00,"1101366312",,華蓮苑,E,
2023/09/03 00:00:00,"1101367845",Ting Kau Villa,汀九別墅,E,
2023/09/03 00:00:00,"1101366580",Hong Kong Garden Yale Villa Block F,豪景花園依麗小築Ｆ座,E,"75233"
2023/09/03 00:00:00,"1101368034",Lung Tang Court Block A,龍騰閣Ａ座,E,"78412"
2023/09/03 00:00:00,"1101366633",Sea Crest Villa Phase 3 Block 9,浪翠園第三期第九座,E,"78784"
2023/09/03 00:00:00,"1101366380",Hanley Villa Block 5,恒麗園第５座,E,"76131"
2023/09/03 00:00:00,"1101368118",Dragon Villa,旭龍,E,
2023/09/03 00:00:00,"1101367966",Hong Kong Garden Block 2,豪景花園第二座,E,"75233"
2023/09/03 00:00:00,"1101367972",Approach Beach Shed 7,,E,
2023/09/03 00:00:00,"1101367965",Hong Kong Garden Block 1,豪景花園第一座,E,"75233"
2023/09/03 00:00:00,"1101367988",Hong Kong Garden Block 4,豪景花園第四座,E,"75233"
2023/09/03 00:00:00,"1101366234",Approach Beach Shed 3,,E,
2023/09/03 00:00:00,"1101366314",Discovery Bay Maintenance Centre,愉景灣維修中心,O,
2023/09/03 00:00:00,"1101366584",15 Castle Peak Road - Tsing Lung Tau Block C,青山公路青龍頭段１５號Ｃ座,E,
2023/09/03 00:00:00,"1101367935",Ma Wan Substation,馬灣變電站,E,
2023/09/03 00:00:00,"1101368095",Approach Beach Shed 13,,E,
2023/09/03 00:00:00,"1101366682",Approach Beach Shed 5,,E,
2023/09/03 00:00:00,"1101368117",Tsing Lung Tau Sub-station,青龍頭變電站,E,
2023/09/03 00:00:00,"1101366638",Grandview Villa Substation,錦柏豪苑變電站,E,"76327"
2023/09/03 00:00:00,"1101368114",Carmel Heights,嘉美閣,E,"75233"
2023/09/03 00:00:00,"1101368116",Lung Tang Court Block B,龍騰閣Ｂ座,E,"78412"
2023/09/03 00:00:00,"1101368044",Tsing Yi South Fire Station,青衣南消防局,E,
2023/09/03 00:00:00,"1101366292",Sunny Villa Block 2,新麗苑第２座,E,"75238"
2023/09/03 00:00:00,"1101368115",Royal Sea Crest Tower 1,帝華軒第１座,E,"76295"
